,1021522Tm169Di EGFR,10311239Ru96Di Rutheni,10311240Ru98Di Rutheni,10311241Ru99Di Rutheni,10311242Ru100Di Rutheni,10311243Ru101Di Rutheni,10311244Ru102Di Rutheni,10311245Ru104Di Rutheni,1031747Er167Di ECadhe,10331253Ir191Di Iridium,10331254Ir193Di Iridium,112475Gd156Di Estroge,117792Dy163Di GATA3,1261726In113Di Histone,1441101Er168Di Ki67,174864Nd148Di SMA,1921755Sm149Di Vimenti,198883Yb176Di cleaved,201487Eu151Di cerbB,207736Tb159Di p53,234832Lu175Di panCyto,3111576Nd143Di Cytoker,312878Gd158Di Progest,322787Nd150Di cMyc,3281668Nd142Di Fibrone,346876Sm147Di Keratin,3521227Gd155Di Slug,361077Dy164Di CD20,378871Yb172Di vWF,473968La139Di Histone,651779Pr141Di Cytoker,6967Gd160Di CD44,71790Dy162Di CD45,77877Nd146Di CD68,8001752Sm152Di CD3epsi,92964Er166Di Carboni,971099Nd144Di Cytoker,98922Yb174Di Cytoker,ArAr80 80ArArArAr80Di,Area,Eccentricity,EulerNumber,Extent,Hg202 202HgHg202Di,I127 127II127Di,In115 115InIn115Di,MajorAxisLength,MinorAxisLength,Nd145Di Twist,Number_Neighbors,Orientation,Pb204 204PbPb204Di,Pb206 206PbPb206Di,Pb207 207PbPb207Di,Pb208 208PbPb208Di,Percent_Touching,Perimeter,Solidity,Xe126 126XeXe126Di,Xe131 131XeXe131Di,Xe134 134XeXe134Di,phospho Histone,phospho S6,phospho mTOR
BaselTMA_SP41_216_X1Y6,627.003216987974,3263.780849069357,931.5002684369683,5888.497015655041,5565.496385931969,7505.76966035366,14550.22111466527,10540.15876469016,5692.734664509501,8795.46434815228,16697.15768866241,1082.9712065991564,3273.10751805087,14676.079195863515,126.24228169949033,3396.133767354588,4664.219293494645,1303.4662062708096,2613.094008414691,148.2827448813309,21476.622998089933,1568.4475022171298,1267.9956185141077,670.8165838919399,6918.652199869889,189.31422255076586,373.2443133967395,121.33951113848367,149.75434172185314,1395.7868929691613,230.22789662817462,29802.02840675589,160.58285369323673,933.9439704413521,113.4406313206334,970.4154867044417,3859.229326122311,309.57023672485315,1269128.646118164,199274.0,1668.1170801147819,2418.0,1530.3057124614716,11276.029069423676,0.0,375.72312286981855,30342.526052713394,20760.933164954185,389.13187243949244,8716.0,-3692.907697528601,2531.264783024788,270.96108884178096,0.0,0.0,1834.680561147501,81021.6949505806,2144.9801352620125,0.0,0.0,86609.56028747559,1517.4360653992283,3491.191634837412,2474.8302964208015
BaselTMA_SP42_217_X1Y3,895.496674732165,556.0023228400387,175.0575323230587,926.3070099321194,874.2382578824181,1162.8462103209458,2240.7754094400443,1632.6838681190275,3683.1768670888464,13861.264016740024,26326.599280864,272.7864453708617,660.6905156636187,8967.517900157072,234.23924079804334,4013.557012417679,15060.281745798617,946.7916008603344,1671.5341014753612,163.75101412021658,13116.201694505535,1749.989555777318,1580.173970059462,900.3680301563917,11852.589207665605,236.20814565368119,521.4795224938969,475.38980780239706,227.43502652763632,1236.4790314994752,290.7009292047146,62272.95139991421,1327.8008031504696,1227.0628829612756,447.6329264258891,856.1796711526441,3446.443296890436,1388.3882312030453,2574620.1951904297,348904.0,2521.5849322751164,3832.0,2490.0409929454327,16801.428350925446,0.0,206.24609252533688,48874.094042778015,35183.738458156586,530.9134885854801,13562.0,6591.938482989556,3898.9891448020935,592.2799522301651,0.0,0.0,2851.306844692609,133250.25494766235,3437.431413948536,0.0,0.0,227359.48803710938,582.3184774131554,1406.8458831913576,2629.6263483497237
BaselTMA_SP41_219_X8Y7,863.7699421249255,4653.277840174735,1320.9936844781041,8401.132213681936,7962.382093638182,10757.310449361801,20886.01323363185,15197.65085107088,4714.9651591727425,7160.309045270085,13510.660192549229,296.0350957454855,1690.5478388680156,18781.222648927975,126.00420438635301,10169.84353111061,7462.161137325378,1317.0567682868027,1613.5852084093435,132.09860518911148,16741.82654545322,1143.9222080702884,1010.4285410659312,627.2625822139554,14893.097582018572,352.72397210353967,176.34004305751805,179.6167954836737,241.0042229374452,1114.249972641468,330.3672414187647,41474.194963320275,485.14862363872606,940.6057624142369,149.08582357721224,895.6178251870374,1300.3045192272991,656.4602893417774,1353918.3883972168,244988.0,1902.065155774355,2751.0,1757.4091197550297,10433.63672196865,0.0,194.15110913484958,35699.1399846077,24394.04100394249,373.33440175234364,11998.0,5836.064835757017,2340.515306159854,170.61719798960277,0.0,0.0,2228.171360176028,95436.46997594833,2447.071478366852,0.0,0.0,111853.19870758057,498.49831194818324,1045.4987769408394,1555.0704788451778
BaselTMA_SP41_220_X10Y5,1532.2658993090472,5844.951689451933,1658.7574986815453,10546.366760790348,9976.927288293839,13464.141574382782,26161.72503232956,19032.2030005455,12132.876088041052,11589.660740375519,22003.027040839195,1371.9700973166368,3379.7344894087178,44016.11117661628,890.210571671761,8239.418747693617,16417.855246239124,3650.2735851501075,4729.635757503681,301.36607270998144,59324.555429243235,1570.6288662012544,3563.154036793431,1243.9938024714036,17297.6112870507,521.9228130229026,1045.7044260472192,384.9905006029144,330.33395430569925,2189.9454069957137,416.16883831339305,35699.961535960225,1140.566387948684,1457.0813053488964,415.3052761421273,2278.1565865468497,662.6480639370392,291.9805563757407,1869565.9564208984,374722.0,2431.0650999993086,3569.0,2295.8386387228966,15705.64127254486,0.0,260.4712711397226,50206.02692484856,34890.72146868706,863.1485122746464,16478.0,-6096.95579705853,3493.7104625701904,235.89032406546156,0.0,0.0,3028.499763567103,136565.6449713707,3174.525035738945,0.0,0.0,154784.77305603027,1274.8642962382478,3892.680969951435,3801.340712297248
BaselTMA_SP43_222_X7Y2,1062.293475015757,7612.079439342022,2210.209963016212,13974.099935531616,13330.320647835732,18108.330314934254,34980.91812133789,25679.064520597458,13409.726128448094,23752.051970809698,44915.78056281805,1190.8185036602017,3776.68621127007,28491.72055621925,278.7036342786576,18190.665063115324,7028.2272069261935,1352.0441261409921,3370.0382291949118,233.05367880443777,116588.90795498657,2858.5041094858616,3865.8026806652024,842.7838250878642,10122.867991986504,474.6912720779065,308.6368045787448,253.996821303242,374.1328629221244,2390.792845737189,426.0176494884886,61121.609738148196,657.7506132961303,1209.9615116465798,176.4829613862272,1501.3348529032344,3709.3220166041206,90.51972750172118,2068925.446838379,323245.0,2204.4916787669063,3186.0,2014.8591559231281,17302.972508668896,0.0,105.28969282671454,44725.59536385536,30663.680659055706,833.8471498866651,15774.0,1870.0096436515455,3949.8239959776406,203.14029391622233,0.0,0.0,2792.4524610457747,122434.33996534348,2809.3654089570045,0.0,0.0,147259.5897140503,1085.522250508597,5763.8165057575825,4202.74106994025
BaselTMA_SP42_223_X9Y7,558.5085283389383,4083.0286939144135,1209.1750879064202,7642.08002653718,7196.9800593853,9698.725215673447,18831.797468423843,13651.463700652122,5545.555023132686,9481.75980591774,18002.404334306717,349.7058029359577,1263.6596885157353,13309.018621843756,182.40975423813708,2790.1669698213586,5044.876205898466,1122.903819615214,3908.2524292155954,110.5568604581301,34457.5707730792,5872.875034034089,2222.798425384818,401.6851659750585,6247.448983311639,248.58285638512237,278.54752449844244,136.60986335876444,159.77150952556275,1504.0067760162055,448.4604832225033,23911.302708000978,205.40349940521145,1112.1272687277135,114.65174593937712,1215.4719860870848,6028.747005473472,1231.01244902637,1799956.4302978516,263779.0,1721.735953077674,2527.0,1617.050796970725,12863.748920440674,0.0,194.5102638476764,35292.60863113403,24625.26674067974,313.7540670364569,8978.0,12626.95834398549,2966.101939737797,204.9546364354901,0.0,0.0,1865.6778007213975,95688.4289355278,2266.630654633045,0.0,0.0,147312.85054016113,1025.4605112848049,3339.175468786061,3950.542762332073
BaselTMA_SP41_224_X3Y7,578.1227301937661,2303.6158284693956,642.7898789085448,4111.205123305321,3884.0653759241104,5246.041177988052,10224.40819466114,7414.512264490128,2317.7692777102147,4050.8203721120954,7666.166469082236,202.0937138060586,852.3360515874987,11670.357124898284,300.3218487168395,5305.436574820598,6813.2425238217165,1039.5664778606488,3520.2466442455434,122.2852170068109,6404.948050888571,497.59197202975787,908.5311609790566,606.9374335774806,6902.320721267645,156.51401381165803,368.69209010824187,720.2755947152963,132.9855133262195,1021.9901671335101,148.2533446709937,34065.71122632948,622.7352368991192,821.7895998180597,207.30556493833305,928.075172178358,3282.79782044238,34.71225436436302,804000.1018066406,168666.0,1076.795097798109,1587.0,1018.9471530616283,7900.756011009215,0.0,95.4732435258998,22423.024455547333,15557.526447892189,278.5990175031555,5926.0,6953.710492052138,1756.9238629043102,120.9137647515165,0.0,0.0,1137.9459574695607,61436.28303337097,1413.8583999872208,0.0,0.0,66580.95295333862,534.8040747463677,3784.97942861946,1162.7100977059238
BaselTMA_SP43_225_X2Y9,856.3621982169573,6624.401550769806,1936.337769292295,12111.646333158016,11575.934442579746,15709.269050836563,30397.20906853676,22288.96877372265,8027.633024638818,16916.034019708633,31938.26419222355,569.4333571698537,2949.8176196953377,25606.082337595184,1137.0549973594593,3470.403203751892,3163.8192208713886,1849.5991590628073,5612.790853237144,172.29140868860418,18443.192655029226,917.986957137137,2878.751965175716,1278.7445858622068,5169.005397540651,262.0646679519593,554.1110654676835,271.29730579407595,252.37006300658607,1034.1268254909664,297.2355992549221,35424.85516763789,220.41749682565182,547.1297512118834,114.12831837166378,1838.9182094264654,2210.2319732186384,77.30272509182683,2001416.2018432617,331408.0,1947.1087695509195,2901.0,1845.440056681633,14767.323564291,0.0,85.57394406034521,42373.62258768082,29885.911655664444,615.2174171172096,11758.0,-913.5292170047755,3377.1563805937767,185.91966372914627,0.0,0.0,2298.104244431292,117361.8120136261,2570.7545486688614,0.0,0.0,133498.4144973755,366.8219032253363,793.0752097417916,2020.1309856142163
BaselTMA_SP43_226_X6Y9,2388.7201440532385,7747.153778105974,2272.9849610999227,14182.207311093807,13550.314385056496,18427.200292646885,35636.77335250378,26136.242395997047,56028.53894219133,32126.911966383457,60771.3040009737,4085.908418272964,9926.928354316107,39833.384567986184,395.148690212377,12097.548504232669,5613.26663161981,9994.296666694303,14890.626499324148,483.7791601322404,54365.38734427563,1449.6820392307413,4062.7005040506197,2839.2187564270844,9904.116661496717,659.2445583930854,1102.1908863717683,686.9312294060547,619.5764627875308,2070.2833008803427,572.990345515962,32663.607559368258,653.267080138195,1150.0113538653952,334.72689300415766,4409.065504489405,8167.980684142992,117.98801999571188,3352607.547302246,462336.0,3636.1494260579348,5283.0,3353.3028677999973,19470.865710020065,0.0,171.10858242471775,68897.42447733879,47013.42279934883,1839.4242164439072,28770.0,1392.3380569834271,4484.853871762752,293.28164532338224,0.0,0.0,4886.693703146513,185971.46895098686,4652.010737299919,0.0,0.0,255829.19625473022,1178.3975752011386,3341.4928286847703,4467.361503118135
BaselTMA_SP41_227_X9Y6,1005.433527381982,2739.604187309742,773.6283052265644,4960.985837042332,4705.053237169981,6347.6906007528305,12325.003789186478,8981.107843279839,5795.174015288321,3405.3993563726544,6430.0250179469585,129.55052272903484,370.24304687515956,11322.45070323847,134.82104697599783,2647.167649179413,3057.246471249371,1627.520555897613,6638.126867789641,116.8340717895583,39914.098220781685,5143.600292365783,1171.0538708343583,380.5698398892916,8570.742350291754,180.64794350639173,210.06567348311805,216.36081355117886,126.10733159874573,1817.4442167580128,194.74957414553052,13819.307970741065,212.7539290710407,504.69383803165454,99.03359560445095,1507.6862255262163,3795.915241248348,1982.3020195959682,835234.9309387207,263397.0,1083.958578839898,1636.0,1018.5630007982254,6590.1998435258865,0.0,157.01104055469966,27785.88914871216,19662.32416856289,328.97296270176764,5134.0,8083.6350474506635,1482.134771347046,137.97313568368563,0.0,0.0,1069.8905969333373,80239.80397605896,1426.4140584468842,0.0,0.0,62261.62993621826,447.89554505201545,1401.295970342243,2433.322790893457
BaselTMA_SP42_229_X1Y7,1171.774480575185,2251.241556685418,669.5007015112787,4141.110575079918,3904.7123478055,5282.693161159754,10212.576765060425,7395.886922299862,16234.087138477185,7962.202546425164,15115.243550509214,118.04151261630678,556.5323046036025,17324.369469542962,378.39447311429797,201.36113467047775,618.2079165062123,1525.2217316574977,2498.2591679863754,164.6072395002288,35338.13451215393,2257.232298232757,970.5600797151166,1136.397120973816,5669.302311841191,237.16349484728434,333.7554643355018,195.59767509537258,151.35196933555346,997.7972679678351,680.1726772536064,53566.26982124737,232.20302303059628,1831.2871788473556,148.7884016693954,2316.1190859454996,434.41664588087957,542.547756654524,2138681.0599365234,385901.0,2017.9986579045653,3048.0,1942.5831440789043,14132.397001981735,0.0,215.94022542252236,45884.079624176025,32806.855746507645,304.7621947850926,12026.0,1391.564922187477,3263.561989039183,224.78658223058994,0.0,0.0,2366.0027588565754,127979.85305953026,2703.6414647987112,0.0,0.0,180878.0082244873,309.4642700595857,1947.4308921123986,1327.0131266676628
BaselTMA_SP43_230_X11Y5,1399.1863719830699,4277.83752655983,1261.7084157764912,7854.202154815197,7521.711003124714,10220.713566184044,19632.944494187832,14374.341441899538,4572.507413507467,10427.395408753306,19745.15955287218,325.85697415166044,854.5519356398476,11553.68699913428,1104.982445941106,10552.450127272297,36403.4637558642,3138.9309779029763,3064.2263201332357,362.92932625298994,8573.52767976621,506.2898006259049,1511.6611599876942,2916.240075713005,19889.196260882483,463.241382464361,3075.2403202853225,219.402579398654,427.7946189720806,1248.1621183119714,430.10482750189027,109506.45796446287,690.9121721252621,7425.126693620812,243.3230395335428,4615.119996335451,1777.1424258059083,162.8098279386046,1289933.6732177734,316190.0,1705.9984552934766,2454.0,1493.323694974184,6414.7299218177795,0.0,517.1948744806888,38593.86033439636,25915.66108608246,1919.4725565977535,10242.0,1865.0887506082663,1491.4007213264701,441.40794913843206,0.0,0.0,1936.7496935335887,107662.19590616226,2119.6873281896114,0.0,0.0,76850.85133743286,796.9351386854873,2300.608570744693,2973.790722131944
BaselTMA_SP41_231_X6Y6_10,327.4789381904675,1303.8595427572727,373.2634241953492,2339.428812980652,2220.5715993642807,2986.696249127388,5807.899799823761,4209.639576911926,2182.3947891539838,1261.5317871347067,2393.676842212677,81.80664106725138,138.21822555303976,7432.339527913056,170.1725418760838,3245.3351294774525,1625.347951148278,613.822295272094,2449.596273994848,62.935153386756156,4677.198287015911,586.6525518150715,508.2551546983862,163.01123532870187,7112.734041479444,74.55151046343907,163.83853955492958,60.6713199533361,55.68107366567544,645.7423102259636,74.27963680967943,16789.208773933577,133.77906656642185,746.662341149249,75.89895370272882,626.5928022542171,442.0640047133909,195.89483224384279,412599.00619506836,81606.0,593.2092527747154,845.0,528.3220213353634,19835.395441055298,0.0,119.14587857493126,11797.243803024292,7696.530504465103,174.05206641908674,2914.0,4548.575385116041,4387.674589037895,134.16376735456285,0.0,0.0,596.4771521407984,31587.747011184692,737.6474933326244,0.0,0.0,29849.98754119873,184.01927449620248,968.7234900549489,842.0374470427488
BaselTMA_SP41_231_X6Y6_256,704.5617971077613,2179.630086362362,614.4597047269344,3921.1557010412216,3727.386728286743,4971.19048845768,9736.017982244493,7002.495859026909,7871.799994086095,2403.9118907898664,4534.285415172577,129.32245454730915,297.0972485713398,19690.992641163284,633.3984378601317,2238.7342901173615,1354.7753241086452,1665.9274936273714,7824.261684453536,130.8817318224022,20464.224643742873,1847.0422520690638,1076.612899188821,358.31785253426153,6148.012342877223,143.08715451261745,538.2484405282117,102.52911822991032,112.65512602173436,1182.9204436168075,138.66801254357682,25190.937145081494,165.61683725153205,822.4218487070485,128.7523796223066,1470.1101387289198,1421.5001183453285,714.0263159225459,731060.7025146484,177553.0,1130.5784861892462,1600.0,1010.7936804592609,17488.85609483719,0.0,118.69906935579304,23569.59598517418,15746.93157863617,345.00774580187556,8070.0,5870.537411365658,3828.322572171688,124.10201313579358,0.0,0.0,1404.9807026495278,64141.67299890518,1407.595977216959,0.0,0.0,58643.38441467285,317.6321924289972,2157.711649256321,1844.5878639627451
BaselTMA_SP42_232_X7Y6,601.9988225211329,3798.544653430581,1119.5821315310895,7107.672658801079,6727.863635331392,9072.587862372398,17508.563500642776,12731.642837524414,5615.639382140062,9116.412278667092,17344.12130701542,373.22082067090787,1400.5049498434691,20190.67731173978,360.8147530499982,2779.4289935307056,6367.98218065111,1364.378983753049,2388.9166293184226,124.21661276062034,23779.580172163183,1194.9616402514375,2246.109545425785,653.6757470860805,6680.64878152143,221.80888323964066,920.8350049131756,132.486213940669,180.24097321002085,1192.694252308458,231.10584786572423,31521.249328946436,336.84149350998405,894.1173248652578,156.67448241759584,1037.268867697786,6899.733822302041,502.46064052532944,1677403.9248657227,254867.0,1669.4378956109285,2439.0,1555.7536255419254,11254.475669622421,0.0,102.41444108377148,34008.28176045418,23511.318805933,467.7756350579018,9102.0,-1392.0296461265525,2598.577060341835,156.67263928800824,0.0,0.0,1815.5583971028134,92365.1600522995,2167.0096363425255,0.0,0.0,150153.92025375366,722.1158807054936,3311.675868603781,6433.263973935946
BaselTMA_SP43_233_X13Y7,1207.4199767792595,5154.976048476994,1506.638034146279,9470.384184986353,9049.5866676718,12267.047523483634,23635.810266554356,17328.2273311615,17035.24109823898,16060.598472572863,30376.67346316576,974.7796090740298,1932.9837695249093,14519.714342516418,197.04432256889976,5784.081763146127,9633.408409074307,1130.1951402917766,2613.140831105119,234.53161818622198,52144.99076999585,3530.7900043428135,1169.6461427072475,2244.5305268102056,30817.04168436969,554.0003270538411,475.3758418379253,347.23402337777713,510.2676960724073,1904.0420037079602,300.9629715989393,135267.87477109532,1330.0821568563215,2305.3250587389457,231.69668833928458,1755.4114444695222,1130.0105194589537,4986.306143652958,1375377.637145996,229196.0,1491.260761037469,2137.0,1352.383613139391,10651.94047999382,0.0,71.38443460453902,30602.754235506058,20608.02846813202,749.7705513472664,7990.0,-2151.6262981332843,2431.0010487735262,150.84324647486045,0.0,0.0,1613.8228299584637,82786.4529979229,1894.1435328125954,0.0,0.0,93056.00637435913,425.14320672388675,1887.7754190936191,2161.9112426654992
BaselTMA_SP41_234_X10Y6,1347.0118178688833,4019.2340053990483,1144.7584369778633,7228.859923429787,6861.070412531495,9272.015845239162,18056.78094524145,13104.68226005137,13998.872548589927,6204.555315256119,11728.178155243397,865.5805491618968,2566.7109618552463,20574.411065041273,739.921588612748,2808.224678638812,7370.210780599681,2740.3090521789704,6325.73236958043,331.69114272177006,29169.20572830127,1261.1460519992884,2212.9860396102376,2559.811901873033,7262.161227301452,1027.4927858146661,1997.4408979270083,432.4124700697042,359.13725623703385,1813.2960929982364,845.5370317414125,257482.88388157706,560.7294669278647,1276.8884742254183,197.38064734954568,3320.7789608361963,2399.7643870849324,82.05691021816135,1199739.918914795,336092.0,1598.632896527648,2318.0,1453.870886683464,10349.853396654129,0.0,106.0418814377519,37965.21368074417,26116.25361609459,728.3646673911386,9504.0,1243.9387439079576,2317.2709068655968,184.10937968455255,0.0,0.0,1819.5832359907054,105689.25601100922,2046.8353310227394,0.0,0.0,96377.53638839722,1063.4700055332387,3829.6599331948923,4143.63496242232
BaselTMA_SP43_235_X11Y2,1112.7251731654185,7023.974815607071,2050.46494884789,12892.649653673172,12314.363190054893,16713.05972981453,32333.287222862244,23743.85152244568,12822.130388859217,19092.39868095517,36054.70507581532,437.36149372020174,1933.7516059636405,18634.401301658647,364.19159545012684,14382.859102611019,4334.42365439162,2062.0374912252796,6432.11854268836,156.7602399102038,25465.464919353974,1643.7057290557664,4323.271129004025,785.9768382250555,10775.19725079839,373.3150565779514,1415.0446173322166,146.4809182441358,170.99562361211508,1310.091546697542,458.7155277547133,28916.596150676727,169.40859636195853,548.6950532420431,105.02564179327524,1556.8206974181962,2865.6066502764365,480.15594299204224,2299716.6739501953,356310.0,2396.312087394297,3475.0,2188.7357803583145,18431.472850322723,0.0,95.45188864717774,48786.98554396629,33300.51717996597,704.7021924122225,14092.0,-7430.722095724196,4201.941840112209,213.1047196597793,0.0,0.0,2721.6101213589363,132905.5140194893,3073.4449958205223,0.0,0.0,159408.11379241943,1447.5035669720362,3043.3843511277846,3921.0046612961205
BaselTMA_SP42_236_X11Y7,951.5666748174744,4421.494864583015,1309.2410479187965,8247.534299731255,7820.622530639172,10527.753255426884,20430.05417430401,14882.759034633636,8159.5958355779185,11081.568267636001,20997.048378765583,120.2550957352313,533.3036861594242,13973.675073761127,330.91307747694003,3967.549805354197,7162.084744626584,1454.3460436794985,1436.649645890425,251.01966624579345,15315.565807627523,2080.0589646612766,1184.6658444365316,491.88505276460097,29656.486668303864,295.7370217244727,284.3969790425199,196.1937778393314,204.35636862790577,1290.331371968612,379.82736744222797,91366.75910146274,476.7685596389087,777.2095209497082,177.93590376395423,1180.8120417660684,910.3857506183136,599.415505675416,1871847.2695922852,307661.0,1829.2934290766716,2711.0,1727.977679938078,14599.314409017563,0.0,209.02648379592463,39010.240133047104,27256.50576114654,410.3440142794429,7662.0,-15785.41640148405,3379.55683106184,285.9561030180199,0.0,0.0,1713.7695305726816,107232.4429705143,2417.8075020313263,0.0,0.0,146337.9573020935,571.1789738595644,8537.504834742791,1625.566727010566
BaselTMA_SP41_237_X16Y6,648.5748431802205,5464.061272084713,1563.4238827228546,9865.344212710857,9324.990179300308,12592.79856145382,24470.724526643753,17772.46173942089,2788.7296870505297,11994.068052247167,22738.786467432976,384.87593908738006,877.4473320962411,14940.470198224153,438.0194283450365,5988.0626691006655,4249.9711521833715,1747.6904390121003,3462.8221721879327,160.3514638722433,8101.464597419078,583.9494085910713,1164.497603675315,458.6451672947339,19790.872337122015,199.62663685891326,242.60038838573277,166.4853742293855,194.9576941048483,1193.5606371462345,229.34587399282938,67809.86879000024,691.9612554664146,1286.4573930713316,184.1726701938081,1072.776114615698,1579.811446774116,60.55844358848658,1392359.2362976074,278636.0,1901.8385471329093,2769.0,1732.925071299076,12860.300809621811,0.0,135.6653168570051,38149.18655586243,26188.09008049965,400.29017694383225,10796.0,19251.858655944467,2877.4745790064335,223.81707461597406,0.0,0.0,2152.2491581379886,104148.64102935791,2435.6077778339386,0.0,0.0,113790.26873779297,666.1082535594793,1803.7469575628777,1958.8497113883616
BaselTMA_SP41_238_X7Y1,1198.677244440566,4715.900284469128,1332.2330381199718,8464.711551249027,8022.876816093922,10792.051177620888,20958.4163043499,15172.657220035791,19054.93745013491,8056.322825498879,15276.52994658798,1310.767778413797,4579.210716060304,34139.35857093693,270.86121945452857,6561.109455210873,12512.156519713202,2402.2646242267224,4758.230253532387,221.57771851199948,84668.55772911319,3170.882070799629,5205.574845950142,1086.5092196324208,16621.35595113517,388.7961067133939,572.8183067952175,242.38188246037907,371.16255480072005,2649.7388010174036,398.9123909216954,40261.22618732538,492.0111138925335,1696.1233091083554,197.51104675543112,2158.8699891831616,10996.245466930708,396.66677714064934,1525918.7760009766,286198.0,2147.2702458798885,3103.0,1946.6941847205162,16119.997345924377,0.0,719.7774224587937,41683.77531170845,28193.92995417118,839.0818402066141,11818.0,13072.77146731317,3624.0462679862976,463.01985288131954,0.0,0.0,2343.4084564318982,112468.94799542427,2737.3226323723793,0.0,0.0,108379.99530601501,1033.1582512224663,2166.2700263901747,4644.497011342349
BaselTMA_SP42_240_X9Y2,1029.1880463022899,4761.497858047485,1405.7797258645296,8902.942773520947,8417.833043813705,11353.279168367386,21907.83949160576,15903.0442943573,19715.963105347808,18758.90575940907,35696.59506955743,646.5081453569919,4295.401972733356,29465.789162743895,1010.3382992347864,2522.3105788798266,7275.002226896712,1559.1089613927606,5695.875891429522,209.31880463714685,69765.7180899266,2233.3559848523737,1491.3448258150504,576.3992655111977,16841.13729690667,375.9787044961743,350.7785011315016,386.8243991175015,425.7716675923555,1947.049017764628,358.55450728915287,30278.16531063031,548.5546993816198,609.9865838437689,209.82639298921382,1836.330521339551,10902.827267466264,169.67740490926204,1799575.0957641602,237870.0,1726.4444773942232,2518.0,1606.312300235033,12548.196931123734,0.0,204.65329321435937,33480.69175815582,23100.97904229164,762.9662110187493,10798.0,10927.847060360014,2886.1044858396053,227.5422669742258,0.0,0.0,2012.2343984502386,90066.41895365715,2248.5066806674004,0.0,0.0,139609.62646102905,373.06888783754124,1423.8767291491176,2688.490148066711
BaselTMA_SP43_241_X7Y3,17324.649560852387,5830.495985090733,1711.5054606869817,10718.499982357025,10236.840618133545,13901.509723901749,26867.816968679428,19680.931811332703,13059.290201189262,15275.675416126847,28882.46474148333,866.7433958033431,717.6663737019074,15646.545817416725,1392.6579287270486,3057.1008572417863,5528.038109401765,2875.5856309425485,3392.765432168522,659.3675934411784,27669.606656680564,1203.661107465164,2167.4397115705583,5036.060916284541,35990.690366458024,825.5729260068367,1119.6203090384297,879.7838222727273,498.12216719157055,1944.771506212652,483.1395644015862,267095.813763398,806.3090469331114,1418.0942788611324,366.7925165904386,14625.965519719455,6767.20061369403,3046.6392781136024,1992682.113708496,423104.0,2105.80380576849,3048.0,1868.3726772143273,15546.847742557526,0.0,77.17347102918431,49956.99736905098,33807.01108765602,1123.1118143130911,13480.0,2418.493941105903,3540.492042094469,175.57119076373075,0.0,0.0,2452.926515075105,141317.1440768242,2631.3526079077274,0.0,0.0,134743.1512413025,662.173229518985,3383.792829343254,4730.6231257159225
BaselTMA_SP43_242_X5Y6,1387.2801919596063,6009.264454245567,1770.4138510599732,11050.170538246632,10586.633049964905,14421.51602935791,27761.41713476181,20365.957892656326,11416.363749883301,15211.096603602171,28662.117048233747,541.9465699690759,2607.7682862836728,15649.20629564572,252.99650039351278,6063.882500107051,6459.020038045513,1212.2472918127864,2728.619049519285,252.4298594114677,119251.26445373913,9317.985410601623,2788.533811300517,3140.6440596597995,20159.6494587433,408.8787644871338,355.9287082176446,411.6013335324045,356.6033541761478,2273.068338215351,443.26303995740113,96429.32774598982,1138.3474380727423,1979.0328912982925,940.8949261048797,1963.6053040872696,8525.979793268883,606.9637801306802,1872553.1998901367,361890.0,2104.028135150671,3062.0,1923.1682129353285,10435.37703871727,0.0,84.92103269043663,46155.71678733826,31525.40921139717,655.4346520197021,13164.0,-4883.528342463076,2397.1080084741116,315.2400122070682,0.0,0.0,2421.284362765209,127908.82798528671,2689.753059774637,0.0,0.0,140370.69450378418,815.3138066638992,4270.181335772268,7500.4032036564595
BaselTMA_SP43_243_X13Y3,538.0768200295051,3671.1109375953674,1076.4778809770942,6690.60697132349,6394.5101038217545,8695.79094183445,16799.730522871017,12316.336334347725,5220.428826711969,8808.204327642918,16623.300828188658,294.39456598929155,1369.3742926640507,7279.102792206518,223.4104772029689,19543.272269652953,11124.419075841606,556.9304408974291,1175.4364922658558,100.97251069648328,33293.68924589625,1922.1800480862873,1290.028236092896,497.05372439294194,22714.307566346117,377.90796252162914,840.1297880136511,82.87403770734043,200.2216781662589,1157.8014789093286,393.3480861423933,35532.068121414326,407.3527909382311,954.483170818262,180.6701091667836,1146.6204213312637,2618.9998475049683,800.7806370276559,1334550.6104125977,206575.0,1409.9192917495966,1962.0,1173.708447227371,9710.634973049164,0.0,67.8728472810737,29897.753024101257,18349.846452355385,507.60664848269056,6976.0,597.2977092191577,2225.0380876362324,170.96274797804668,0.0,0.0,1379.7346920863201,79698.55897426605,1670.686202544719,0.0,0.0,85037.31126785278,260.1843739151367,766.6975273316971,1243.1940477752448
