Hypoxic___Apoptotic,Hypoxic___Proliferative,Hypoxic___p53+_EGFR+,Hypoxic___Basal_CK,Hypoxic___CK7+_CKhi_Cadherin,Hypoxic___CK7+_CK+,Hypoxic___Epithelial-low,Hypoxic___CK-low_HR-low,Hypoxic___CK+_HR-hi,Hypoxic___CK+_HR+,Hypoxic___CK_HRlow_p53+,Hypoxic___CKlow_HR-hi,Hypoxic___Myoepithelial,Apoptotic___Proliferative,Apoptotic___p53+_EGFR+,Apoptotic___Basal_CK,Apoptotic___CK7+_CKhi_Cadherin,Apoptotic___CK7+_CK+,Apoptotic___Epithelial-low,Apoptotic___CK-low_HR-low,Apoptotic___CK+_HR-hi,Apoptotic___CK+_HR+,Apoptotic___CK_HRlow_p53+,Apoptotic___CKlow_HR-hi,Apoptotic___Myoepithelial,Proliferative___p53+_EGFR+,Proliferative___Basal_CK,Proliferative___CK7+_CKhi_Cadherin,Proliferative___CK7+_CK+,Proliferative___Epithelial-low,Proliferative___CK-low_HR-low,Proliferative___CK+_HR-hi,Proliferative___CK+_HR+,Proliferative___CK_HRlow_p53+,Proliferative___CKlow_HR-hi,Proliferative___Myoepithelial,p53+_EGFR+___Basal_CK,p53+_EGFR+___CK7+_CKhi_Cadherin,p53+_EGFR+___CK7+_CK+,p53+_EGFR+___Epithelial-low,p53+_EGFR+___CK-low_HR-low,p53+_EGFR+___CK+_HR-hi,p53+_EGFR+___CK+_HR+,p53+_EGFR+___CK_HRlow_p53+,p53+_EGFR+___CKlow_HR-hi,p53+_EGFR+___Myoepithelial,Basal_CK___CK7+_CKhi_Cadherin,Basal_CK___CK7+_CK+,Basal_CK___Epithelial-low,Basal_CK___CK-low_HR-low,Basal_CK___CK+_HR-hi,Basal_CK___CK+_HR+,Basal_CK___CK_HRlow_p53+,Basal_CK___CKlow_HR-hi,Basal_CK___Myoepithelial,CK7+_CKhi_Cadherin___CK7+_CK+,CK7+_CKhi_Cadherin___Epithelial-low,CK7+_CKhi_Cadherin___CK-low_HR-low,CK7+_CKhi_Cadherin___CK+_HR-hi,CK7+_CKhi_Cadherin___CK+_HR+,CK7+_CKhi_Cadherin___CK_HRlow_p53+,CK7+_CKhi_Cadherin___CKlow_HR-hi,CK7+_CKhi_Cadherin___Myoepithelial,CK7+_CK+___Epithelial-low,CK7+_CK+___CK-low_HR-low,CK7+_CK+___CK+_HR-hi,CK7+_CK+___CK+_HR+,CK7+_CK+___CK_HRlow_p53+,CK7+_CK+___CKlow_HR-hi,CK7+_CK+___Myoepithelial,Epithelial-low___CK-low_HR-low,Epithelial-low___CK+_HR-hi,Epithelial-low___CK+_HR+,Epithelial-low___CK_HRlow_p53+,Epithelial-low___CKlow_HR-hi,Epithelial-low___Myoepithelial,CK-low_HR-low___CK+_HR-hi,CK-low_HR-low___CK+_HR+,CK-low_HR-low___CK_HRlow_p53+,CK-low_HR-low___CKlow_HR-hi,CK-low_HR-low___Myoepithelial,CK+_HR-hi___CK+_HR+,CK+_HR-hi___CK_HRlow_p53+,CK+_HR-hi___CKlow_HR-hi,CK+_HR-hi___Myoepithelial,CK+_HR+___CK_HRlow_p53+,CK+_HR+___CKlow_HR-hi,CK+_HR+___Myoepithelial,CK_HRlow_p53+___CKlow_HR-hi,CK_HRlow_p53+___Myoepithelial,CKlow_HR-hi___Myoepithelial,Hypoxic___Hypoxic,Apoptotic___Apoptotic,Proliferative___Proliferative,p53+_EGFR+___p53+_EGFR+,Basal_CK___Basal_CK,CK7+_CKhi_Cadherin___CK7+_CKhi_Cadherin,CK7+_CK+___CK7+_CK+,Epithelial-low___Epithelial-low,CK-low_HR-low___CK-low_HR-low,CK+_HR-hi___CK+_HR-hi,CK+_HR+___CK+_HR+,CK_HRlow_p53+___CK_HRlow_p53+,CKlow_HR-hi___CKlow_HR-hi,Myoepithelial___Myoepithelial
0,0,0,0,0,0,0.018013173519274,0,0,0,0.000948061764172,0,0,0.003302027699086,0,0,0,0.005293827164444,0.076038012220117,0.0860731624136,0.000655114116864,0.000879542113422,0.011687004636616,0,0,0.001700680270408,0,0,0.006785784203226,0.110683269486998,0.039390078691909,0.000655114116864,0,0.009013014063475,0,0,0,0,0,0.008503401352041,0.011904761892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04884849140394,0.026469135822222,0,0,0.008277741242007,0,0,0.598092589955922,0.010481825869823,0.027112946937589,0.224586790543202,0,0,0.004585798818047,0.010715990591046,0.083143242361033,0,0,0,0,0,0,0.004559195797095,0,0,0,0,0,0,0,0.001070126690542,0,0,0,0.005293827164444,2.18207238034338,0.852312091507537,0,0,0.012572707238766,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005016587917436,0.001494469012111,0.011527644846983,0.085329231472936,0.003522118905325,0.007889231532047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013268440923169,0.053989009500877,0.157189572609329,0.003522118905325,0.015252136826765,0,0,0.047134629233259,0.205967852924566,0.000786695311385,0.030160543587268,0,0,0.461582635760354,0.007830933122036,0.049910218813789,0,0,0.041962129187758,0.357745616519748,0,0,0.005095509528096,0,0,0,0,0,0,0,0.002988938024221,0,0,0,0.013405285320276,0.01990243923804,0.085271147736518,2.63780137670509,0,0.081464773026532,0,0
0,0,0,0,0,0,0,0,0.039517195763889,0,0.003951719576389,0,0,0,0.000338042558185,0,0.000338042558185,0,0,0.000651829559435,0.031772505885326,0.001593190563185,0.002878484733099,0.000304604526771,0,0,0,0,0,0,0,0.028531855944598,0,0,0,0,0.00248807714244,0.000338042558185,0.00041467952374,0,0.000752722081925,0.020846307397247,0.000752722081925,0.001014127674556,0.00082935904748,0,0,0.00248807714244,0,0.00248807714244,0.136825036510327,0.00248807714244,0,0.004976154284879,0,0,0,0.000338042558185,0.010479319303748,0.000338042558185,0.001014127674556,0,0,0,0.00041467952374,0.010366988093499,0.00041467952374,0,0.00082935904748,0,0,0,0,0,0,0,0.030259917434747,0.002007870086925,0.002269275679556,0.00082935904748,0,0.273701056574756,0.218359793078552,0.113652513788927,0,0.010497364073241,0.010959229179711,0,0.000609209053542,0,0,0,0,0,0,0.014260344304199,0,0,0,0,5.20640747792113,0.011934149939848,0.009633286787269,0.010959229179711,0
0.000266911844296,7.13039071244306E-05,0.000348537377736,0.009047473167341,1.67077379706576E-05,5.34264349389543E-05,1.67077379706576E-05,0,0,3.10760075116778E-05,3.10760075116778E-05,1.67077379706576E-05,4.77837454823355E-05,0.000381910091432,0.00240706338265,0.286173826993412,0.000249484805666,0.00194204283145,0.000240672355063,0.000178167794047,0,0.000888394306477,0.001279807965991,6.68309518826306E-05,0.000568976710772,0.000484292208332,0.025667965942142,3.34154759413153E-05,5.77184317105201E-05,3.34154759413153E-05,0,0,4.24120371128516E-05,0,3.34154759413153E-05,3.34154759413153E-05,0.111883780651958,0.000150369641736,0.00022410448744,0.000150369641736,0,0,0.000175730953796,9.32280225350335E-05,0.000150369641736,0.000243597664271,0.010190240235988,0.048637580307833,0.019897136046803,0.009858030044418,0,0.077831465169891,0.042108853965843,0.002522868433569,0.016574353009827,5.54118088642659E-05,1.67077379706576E-05,0,0,0,5.54118088642659E-05,1.67077379706576E-05,7.21195468349236E-05,0.000173841403181,5.79471343935267E-05,0,0.00014275405407,0.000395657581127,0,8.64878163759437E-05,5.79471343935267E-05,0,0.000325855249,0,1.67077379706576E-05,1.67077379706576E-05,0,6.01103298266489E-05,1.64591937251495E-05,0,4.36511361014994E-05,0,0,0,0,0.00036349153052,0,0.000105803151125,0,0.000117563823888,1.67077379706576E-05,0,0.008029006968435,3.34154759413153E-05,0.00216179866042,13.4064326296997,0,0.000510877705172,0.000115894268787,0,0,0.000617971619154,3.10760075116778E-05,0,3.10760075116778E-05
0,0.001510899070884,0,0,0,0.012417514237698,0.001769558882715,9.81635804090824E-05,0,9.81635804090824E-05,0.00113018839238,0,0,0.008736890699974,0,0,0,0.061426631626586,0.003625672740515,0,0,0.000731759997224,0.006309996310587,0,0,0,0,0,1.41527928489539,0.19218355148639,0.007386261115138,0.00285098831702,0.009610159041906,0.146963839443045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33661480926567,0.127984511637545,0.033660213805718,0.118333728875455,1.18399280379257,0,0,0.008230724259232,0.004478511884774,0.008585286826536,0.152145914603442,0,0,0,0.000874435017629,0.012507195807113,0,0,0,0.01099344399599,0,0,0.008950755028283,0,0,0,0,0,0,0,0.252468965979672,0,0,0,13.6229101713706,0.185938908925273,0.000616939220702,0.001492837294925,0.000783247819858,0.116949296066975,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08136694572469,0.012786562990243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205029592520183,0.0892387885625,0.06530612244898,0.121765955289116,0,0,0,0.007575757569444,0.004081632653061,0.001360544217687,0,0,0,0,0.00919131325,0,0,0,0.004081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09169920746589,0.015067340055556,0.004595656625,0.008163265306122,0.004595656625,0,0,0
0.001608717556759,0.001535435874167,0,0.085550959879676,0,0,0,0,0,0,0,0,0,0.006965484295324,0.0013379629625,0.268169874884317,0,0.011936563291454,0.00791842918063,0.001982410612457,0,0.0013379629625,0,0,0,0.004815212503241,0.288368384099683,0,0.001300983596939,0.018547467450858,0.000801323615741,0,0.020161524406531,0,0,0,0.029814034556482,0,0,0.00173862477037,0.00040066180787,0,0.0013379629625,0,0,0,0,0.154245729107445,0.219480426715904,0.042156675230833,0,0.04322973534295,0,0,0.01100987654,0,0,0,0,0,0,0,0,0.017992615053368,0,0,0,0,0,0.00127037037,0.00040066180787,0,0.004567490066306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069679152125,0.006902289876968,0.043126924559388,0,11.985288954302,0,0.020208109894134,0.013191736210318,0,0,0.006459054207612,0,0,0
0,0,0,0.027565323573333,0,0,0.013782661786667,0,0,0,0.009188441191111,0,0.009188441191111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04134798536,0,0,0,0.027565323573333,0,0.027565323573333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013782661786667,0,0.013782661786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009188441191111,0,0.004594220595556,0,0,0,0.068913308933333,0,0,0.013782661786667,0,0,0,0.004594220595556,0,0.004594220595556
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000767375030152,0,0.013344150909988,0,0.00386141376635,0,0.003582407038601,0.005405979272889,0.002545840726935,0.013936194081682,0,0,0,0.013288709624498,0,0.001638997600618,0.000351859678501,0.00307090256652,0.002857572126466,0.003839680042584,0.008675416746423,0.000703719357002,0,0.015249006884354,0,0,0,0,0,0.003812251721088,0.001270750573696,0,0.005083002294785,0,0.087687351908134,0.056816276676146,0.075058526087779,0.148611476442158,0.510845924477988,0.865425783541126,0.031799320919657,0.395176167130827,0,0,0,0,0,0,0,0,0.001819361285865,0.016181140779422,0.035003166113061,0.037361282689835,0.060977229247729,0.002171220964366,0.001467501607364,0.00189983541927,0.003364664935801,0.004711497846162,0.006284781200836,0.001135387430402,0.002389191549033,0.021569491856233,0.025172023850386,0.048318476617405,0.003081695902074,0.002522600786066,0.069261404572093,0.087995958945821,0.004340026950438,0.008101439306331,0.171034127065645,0.00979192162694,0.017323361800709,0.013994991551648,0.028246873009937,0.000424633164719,0,0.00077228275327,0,0,2.6280387825449,0,0.034019417519894,0.001632753692308,0.01079324574493,0.055360069105017,0.320747154666717,0.445104579981104,0.001300237029736,0.34447144166422
0.000599799306667,0.000248597081975,0,0,0,0.000783139940547,0.002377327575115,0.016386657841907,0.000783139940547,0.000248597081975,0.028833111066829,0,0,0.000273238262833,0,0,0,0,0.000736418438083,0.013184149671978,0.000136619131416,0.000136619131416,0.036748684174095,0.000409857394249,0,0,0.000135588231658,0,0.002678589136193,0.025233543667421,0.116853161776299,0.002538138132396,0.002042891171215,0.110784746539107,0.001507605434337,0,0,0,0,0,0,0,0,0,0,0,0,0.000340129074053,0.00356259692484,0.031266838414445,0.002404641836648,0.000688297028869,0.035497588565199,0.000348167954816,0.000174083977408,0,0,0,0,0,0,0,0,0.006211566262042,0.035628503401755,0.001621594599077,0.001304888235865,0.032755110455256,0.000348167954816,0.000174083977408,0.659789263219795,0.016140834660482,0.010315384252966,0.455348135202092,0.003420496902703,0.000348167954816,0.120915164644495,0.073250466909406,4.09988891197958,0.041587063341429,0.005048435344828,0.007002393645831,0.220025454759524,0.002303228582865,0,0.087091167058901,0.001624766722344,0.000522251932224,0.065115121693036,0.003307595570749,0.000348167954816,0,0,0.008866542956612,0,0,0,0.000446431522699,0.109850240857667,4.19374763865465,0.009573207479208,0.00276223645096,5.61193802306442,0.002004263390984,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.002539456519707,0,0,0,0,0.000117981065024,0.005334247728383,0.089679960060518,0.003049913500655,0.005498288304294,0.001912173541712,0,0,8.535319643637E-05,0,0,0.00321215082029,0.006449052048322,0.117476067709019,0.003581619737789,0.012422613020582,0.000981606137764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.535319643637E-05,0.008108553661455,0.000170706392873,0.000341412785745,0.000170706392873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008734106687407,0.068404236461566,0.000740240766401,0.028479610286582,0.001153542390143,0,0.392389434108395,0.01355429108861,0.029555530568071,0.00318897225353,0,0.280615653619132,0.448517472802476,0.160337841625629,0,0.01071550329737,0.003231303988503,0,0.005357965456082,0,0,0,0.000475867170491,0.000839881678238,0,8.535319643637E-05,0,0,0.015043374716446,0.013157356705587,13.5018925387733,0.00093044881331,0.059287616045751,0.004695438601491,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010722285932,0,0,0,0.002455714357131,0.001245028682927,0.0010722285932,0,0,0.01717337151861,0,0,0,0,0,0.102399056450556,0.221015867811519,0.21477970167361,0.002549167977716,0.013348019642652,0.682750421003386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154160636159626,0.147876729493016,0.003416392694743,0.01276628772749,0.827661529534029,0,0,0.466268915765764,0.007085818698727,0.00748640255074,1.23478929126523,0,0,0.007095492016173,0.006924453248764,1.13927426725801,0,0,0,0.03412249450887,0,0,0.068477982567176,0,0,0,0,0,0,0,0.141052766320619,0,0,0,0.094505710516034,0.578535841467476,0.402084673632884,0,0,5.52147936474583,0,0
0.01565584416,0,0,0,0.00782792208,0,0.00130465368,0,0,0,0,0,0,0.696145320214758,0.010920897293389,0.122406612977337,0.192231354623941,0.060504128243415,0.119022382664155,0.075545498253444,0,0.109669641511487,0,0,0,0.007644628105372,0.059893980158244,0.009375372036922,0.008163810141183,0.083114026208703,0.033190490766299,0,0.076461797724483,0,0,0,0,0,0,0,0.002184179458678,0,0.002184179458678,0,0,0,0.000576644115505,0.009572741685744,0.028356467710087,0.01193415637037,0,0.009077395371634,0,0,0,0.010826792645625,0.009557854426514,0,0,0.001153288231009,0,0,0,0.009572741685744,0,0,0,0,0,0,0,0,0.020189875948888,0,0,0,0,0.004368358917355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75912110518312,0.376111949091982,0,0.012689237674352,0.07522891921875,0.011541249439494,0.03297583112635,0.020085414014233,0,0.010158093822511,0,0,0
0.010558526213843,0.012161570583984,0.023661230993056,0,0.232566267431693,0.030007740254749,0,0,0,0.022998876273116,0,0,0,0,0,0,0.001111423811983,0.000277855952996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006874153898178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29220531510737,0,0,0,0,0.192306786356678,0.000720341260774,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037109374980469,0,0,0,0,0.178940461188786,0.009891001852041,0,0,0,0.139522125899295,0,0.018087174314129,0,0,0.000723486972565,0,0,0,0,0,0,0,0,0,0,0,0,0.015955473091837,4.423056872504,0.004138548727705,0,0,0
6.838645265625E-05,0.008550312631601,0.007002178131395,0.000236336621342,0.000156848361023,0.008598744833663,0.111409045131278,0.014935775117005,0.000556133293066,0.000744630801902,0.015379904482804,0,0,0.022631036363619,0,0.002516377771432,0,0.002928925905575,0.141384439436878,0.005177687108628,0.00325875047955,0.001425624341359,0.023133309533499,0,0,0.00090412068247,0.008004932834373,0.000627393444092,0.016122606279884,0.94026471919323,0.057810812932532,0.019565785053802,0.008420447484836,0.085024436964229,0,0.000331172140484,0,0.000156848361023,0.000799555108454,0.011827507839442,0.001389979068878,5.22827870076958E-05,0,0.001494544642893,0,0,0,0.00018346003025,0.058396350917382,0.002059238749671,0.00157166077974,0.000970879096538,0.008233180814306,0,0,0.002411202390414,0.031425419897153,0,0.000156848361023,0.004195011336735,0.002411202390414,0,0,0.229556316719779,0.009274234060163,0.001819901661788,0.005785982376933,0.021428817540558,0,0,0.461749768163213,0.192553788005167,0.143850858527388,0.683919197147364,0,0.004702644394879,0.006253597111301,0.00356226506307,0.039684240064407,0,0.000397406568581,0.002799978561032,0.015750721224392,0,0,0.010728774974021,0,6.62344280968858E-05,0,6.62344280968858E-05,0,0.06254905809949,0.003879199204309,0.124704613192027,0,0.000610919381741,0.000313696722046,0.009884297354326,11.3031239540673,0.028956066995219,0.001638615960835,0.00485993383986,0.093672231318304,0,0
0.078439719378153,0.045084122814456,0.479352299393289,8.92458743452936E-05,0.001753712443786,0.005099742476407,0.0036269619596,0.018977012800889,0.001083187610677,0.0342271403328,0.027329508893275,3.90223134374044E-05,0.003204232763658,0.006737802328453,0.27166281530599,0.001026680242919,0.000642818843803,0.002661138061226,0.00030292168748,0.003657240745448,0,0.009048357078131,0.00397100613887,0.000143081815937,0.002257285747097,0.104519613573716,0.000148046402098,0.000108951872451,0.001150738740416,0.000159077962894,0.001604168016162,0,0.002963317632097,0.000666542637021,3.90223134374044E-05,0.000521040001338,0.011775768390097,0.005899117337812,0.031705431741958,0.005960376037543,0.045403415531833,0.000205839390191,0.114090597024293,0.012123808331762,0.002224271865932,0.020609317255545,8.6564923794891E-05,0.000194714252247,3.63413628870017E-05,2.68896358333557E-05,0,0.000156032583824,0,1.30074378124681E-05,0.000114329319837,9.08534072175043E-05,1.81706814435009E-05,1.38821980208876E-05,0,5.98172755061636E-05,1.36099570302094E-05,0,7.79879569496645E-05,5.60735770621652E-05,0.000587610687799,0,0.00057931159167,8.57337858470555E-05,1.30074378124681E-05,0.000413640883151,2.48511090966383E-05,0,0.000128620029508,3.1940620360239E-05,0,1.81706814435009E-05,0,0.000926186876818,9.47567157522551E-05,1.30074378124681E-05,0.00037326985235,3.37441623263889E-06,0,0,0,0.001063582774076,7.80446268748087E-05,0.000277213636003,0,0,0,8.1321583853895,0.033312667154494,0.003005360844682,4.34693390297112,0.000109024088661,1.81706814435009E-05,0.000535556621494,0,0.000353569252278,0,0.004080464082247,0.000185077528724,0,0.00020905969488
0,0,0,0.006306959772074,6.05110273421069E-05,0.016352449171217,0.000860637881107,0.000558082744397,6.05110273421069E-05,0.000739615826423,0.003287985439039,0,0,0.000313333203529,0,0.010084894649405,0,0.011738914088325,0.010640520842702,7.51917898186252E-05,0.000668523588189,0.001075213554163,0.003382555729185,0,7.51917898186252E-05,0,0.008281202673479,0,0.00994795658518,0.005098220032225,7.51917898186252E-05,0.000668523588189,0.000532832514107,0.002297793649073,0,7.51917898186252E-05,0,0,0,0,0,0,0,0,0,0,0.00122855740248,1.5512160876202,0.336398624268967,0.034506455991731,0.054085376123732,0.041247758651412,0.359365671967421,0,0.019516598404508,0.004661184579697,0.000289902885199,6.05110273421069E-05,0.000186484092675,0.000255429954358,0.000567153518887,0,0,0.77390399856153,0.067039352768122,0.096609533961433,0.226375136136111,0.55800488452414,0,0.022001538629824,0.009875225521358,0.015690478776578,0.045727681098856,0.146036008007562,0,0.004536294767125,0.002668256581409,0.00089990947,0.014230977221746,0,0.001042579990008,0.001740916863306,0.01579375786256,0,0.003127763716616,0.024348218221082,0,0.00021031267826,0,0.003929973256598,0,0.000497571717055,0.000380940175317,7.31664368595041E-05,0,1.37469240106517,0,4.27377500465043,0.321362595136197,0.002743384241227,0.006936116882478,0.037896703655851,0.169839912302474,0,0.000991198618437
0,0,0,0,0.058442739851976,0.003994860171686,0,0,0,0.001170824933594,0.006336510038873,0,0,0,0,0,0.008465675528946,0,0,0.000188126122865,0,0,0.000376252245731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017343526861127,0.000107731894775,0,0.000271990329365,0,0,0.000215463789551,0,0,0.180220143957137,0,0.135516735102554,0.00687574662154,0.067464876120837,0.413055384761544,0,0,0,0.00022749340335,0,0.001170824933594,0.010224376640052,0,0,0,0,0,0,0,0,0.000110899139057,0.000338045145957,0.00558855694032,0,0,0,0.000443596556228,0,0,0.002633212106076,0,0,0,0,0,0.001170824933594,0,0,0,0,15.3407896752809,0.001170824933594,0,0.001814242581876,0,0,0.019503488077461,0,0
0.058704608415058,0,0.000780332207621,0.000105439225373,0,0,0.008947724615866,0.000239898058816,0.001021958425257,0.00306628929969,0.008063376687182,0.000481324306495,0,0.084187489939488,0.07728491034309,0.028580053642671,0,0.026534507713355,0.754924706612487,0.095254624794368,0.205223276998825,0.754440648113406,0.852610302759679,0.012606532466548,0.001824218097815,0.001244564711581,0,0,0.000114013631113,0.00834679450563,0.006739192845024,0.001311935650675,0.020825167747109,0.030320792200986,0,0.000114013631113,0.00305656181993,0,0,0.016778305570156,0.011604651828917,0.001350718768825,0.015696612493798,0.011192793947797,0,0,0,0,0.001479184070742,0.006023870601563,0.000782282608644,0.040929077498432,0.009776576990206,0,0,0,0,0,0,0,0,0,0,0.003236219666531,0.001151192679799,0.000923165417572,0.004924698875206,0.011804742354991,0,0.000114013631113,0.023478742851993,0.047126882976011,0.21566861195529,0.188050261309427,0.001833196728294,0.000456054524454,0.002632765108679,0.073745462656165,0.03507754228193,9.21004976851852E-05,0.00034204089334,0.061872010884203,0.051427824726913,0.000594246622249,0.000114013631113,0.338041002800283,0.001167671426429,0.003306395302289,0.001648995732923,0.000684081786681,0,0.000859093977619,4.73719450858896,0.005002728581999,0.000565125058072,0.008476875871074,0,0,0.769763587154108,0.659504855566993,0.013633367305013,0.620362180747612,0.285785476421336,0,0
0,0.000729276233058,0,0,0,0.009213409223842,0.005134863996683,0.000122057053162,0.000122057053162,0.000122057053162,0,0,0,0.002638467195586,0.000395141338735,0,0,0.072969914879111,0.007833518242925,0.00065912257297,0,0.001139443066337,0,0,0,0.001580565354938,0.007662564665444,0,0.763395342795706,0.150963521295004,0.029067014801233,0,0.019337544282688,0.000924654627855,0,0,0,0,0.010668816145833,0.000395141338735,0.000395141338735,0,0.000395141338735,0,0,0,0,0.085549884725497,0.002697984385301,0,0,0.004106486449372,0,0,0,0,0,0,0,0,0,0,0,1.47058598563876,0.275974395319099,0.005858738551776,0.246637103531962,0.064097270095751,0,0,0.013360226303025,0.001342627584782,0.065228099841336,0.0029657798527,0,0,0.000122057053162,0.00249692535879,0.001693532719003,0,0,0.000122057053162,0,0,0,0.001674893603878,0,0,0,0,0,0,0,0.067030319218334,0,0.005286950860451,0,13.0690306336753,0.593326217419683,0.024100719365392,0,0.009370209411348,0,0,0
4.79946049978805E-06,2.26011876993807E-05,0,0,4.79946049978805E-06,0,0.000569054536333,0,4.79946049978805E-06,0.000103243516947,0.01088606044623,0,0,3.96921443207431E-05,0,0,4.79946049978805E-06,0,0.000125095387694,0,4.79946049978805E-06,4.24285978268615E-05,0.005261703744101,0,0,0,0,0,2.34779051416776E-05,0.001918389362021,5.59910432472646E-05,1.08842008860676E-05,0.001546270319481,0.100994538143298,2.96137953542732E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1189749495973E-05,0,4.79946049978805E-06,9.5989209995761E-06,0.001372645702939,0,0,0,0,0,0,0.003380818340402,0,0,0.000392656342525,0.000145610753926,0.002625294904341,0.336196538168269,0,0,1.08842008860676E-05,0.000114583916339,0.017148389060223,0,0,7.4429211746334E-05,0.008146698714121,0,0,0.1619376140944,5.92275907085464E-05,0,0.005330483163769,0,0,4.84422205486821E-05,0,0.001591300170024,0,0,0,0,0.042808732836563,2.38543361026237E-05,0,0.001598202392607,15.4071251566599,2.96137953542732E-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006743005704078,0.013033021341075,0.016326454813926,0.000929447383978,0.00262491922512,0.269407478048812,9.6393277248E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113696849948,0,0,0.015917558992716,0,0,0.012313246879779,0.019359661644734,0.000810019208558,0.002809294032015,0.283911519725275,9.6393277248E-05,0,0.030465830801157,0.001327578398411,0.005415135548345,0.455847196469542,6.4262184832E-05,0,0.002395761857616,0.005682630336997,0.669353223929341,9.6393277248E-05,0,0.000260842571262,0.067230519569568,3.2131092416E-05,0,0.098144807474389,3.2131092416E-05,0,0.003566551258176,0,0,0,0,0.008621901870266,0,0,0,0.01122377270286,0.039423724499039,0.044788599751154,0.000181842776022,0.000791674565363,11.7613668909882,0,0
0,0.009222919943878,0,0.012297226591837,0,0.003074306647959,0,0.015371533239796,0,0,0,0,0,0.375495351013,0.043726237996294,0.093476302688878,0,0.152538699920086,0.009717004760331,0.021464208025876,0.002461937156463,0.077140717440871,0.0076823507125,0,0.070017461109307,0.052298407102487,0.191612122270294,0,0.211142522501605,0.019434009520661,0.079125191189407,0.00984774862585,0.121515587768551,0.0046094104275,0,0.107000504760117,0.003580827705336,0,0.031878016711364,0.004858502380165,0.006278719590692,0,0.007698936801218,0.003072940285,0,0.010639038065526,0,0.023998691933262,0,0.068972684593151,0,0.035049670212378,0,0,0.020659084720923,0,0,0,0,0,0,0,0,0.004858502380165,0.02449068725154,0.004923874312925,0.051286141709439,0.009218820855,0,0.064579952794357,0.004858502380165,0,0.004858502380165,0,0,0,0,0.009721048275698,0,0,0.004453384422247,0,0,0,0.007385811469388,0,0,0.008906768844493,0,0.0046094104275,0,0,0.228832889798699,0.502767376184681,0.003072940285,0.157567903142712,0,0.089424020923535,0,0.061486132959184,0,0.063729706689151,0,0,0.052214212625379
