HM_1,HM_2,HM_3,HM_4,HM_5,HM_6,HM_7,HM_8,HM_9,HM_10,HM_11,HM_12,HM_13,HM_14,HM_15,HM_16,HM_17
1.47115218634823,1.33624034812417,1.11362020662418,1.19228284742034,1.66072052428909,1.4971912406929,1.39589394824852,1.66565528184361,1.0874569905269,1.4689095943288,1.30223821037422,1.70131699360992,1.78004407006173,1.17180736930987,1.18768530677228,1.1278428443516,1.39244895006465
1.4598338629871,1.34012441232006,1.10789179783225,1.18742167696719,1.65445941429419,1.49129860639845,1.39734411541021,1.67243149158431,1.09403651399506,2.27058053090021,1.29395095232489,1.70811793683357,1.78212207232768,1.17386207366777,1.18265678676308,1.13762245587837,1.39954352457311
1.45853404543165,1.34597731250379,1.10584327727299,1.18925238793161,1.64455668640167,1.48402392361413,1.40346932587644,1.67502604568806,1.08208442422294,2.03573305391079,1.31234907916106,1.7087205427176,1.78534530880801,1.173664799664,1.18089582460505,1.13066548178422,1.40745224715406
1.45265127084598,1.31072022756091,1.09829507306559,1.20670084153774,1.63638949439265,1.47707025887214,1.39591014590601,1.66263463817063,1.08018924053554,2.29221327937873,1.32738117696483,1.71049508365978,1.80004703071912,1.17515504283177,1.18730297497858,1.13523246880716,1.38937586501819
1.46229308854911,1.34189704568535,1.11091949964801,1.1932394751444,1.64844958954698,1.48924561514136,1.40121187172288,1.67091154110378,1.08980838027222,2.35024107756122,1.29983418956016,1.70161228453727,1.77955540610306,1.16625165198582,1.18153069531396,1.13626625544437,1.39457559584074
1.46497844910848,1.3403444549818,1.10781371987395,1.18824548108362,1.64238326247615,1.48446736187833,1.39974473454582,1.66984578456644,1.08967114711141,2.68991602746186,1.2973315899358,1.70948584775539,1.78755660902944,1.16543545129446,1.18101481698342,1.13738043909782,1.38962751891543
1.46950140105627,1.3289794796666,1.10594820781038,1.19466557630488,1.64991115461878,1.49624019007679,1.39645628222941,1.67372430242489,1.08376175908021,2.26784429872561,1.29359137216558,1.69839114887711,1.77871654165951,1.16833951827032,1.17760825886174,1.13910645129977,1.39167538958638
1.45989925496971,1.33584280150904,1.10754760367314,1.19142614313163,1.64387599808614,1.49388293912211,1.40613779038091,1.65432454240925,1.07748821701424,2.41364559628473,1.3013656935448,1.70858581012313,1.80231362843638,1.16415023880225,1.18999736560044,1.13465774066267,1.3833077589719
1.45217386350233,1.33089697766846,1.09949087341292,1.19996531232022,1.64846150124718,1.49050955513115,1.39142494940525,1.68084852440585,1.07957870165233,2.14196595662581,1.31660422858479,1.70739038024222,1.78901680235111,1.16763563690696,1.18197263600384,1.13601352545119,1.40381734922637
1.46187973559758,1.33945833754705,1.1048689293589,1.19321349703334,1.64582924147021,1.49196109364541,1.4050628658843,1.67595182862131,1.08332351803329,2.0688988705566,1.29428202092103,1.70420181875052,1.77689066517527,1.16472246125326,1.17883435751499,1.14079119799191,1.39070475292314
1.45715119931852,1.32750063823443,1.10501672367339,1.17964083684625,1.63318245626603,1.50122276963899,1.40357342854677,1.67121774358488,1.08267473807321,2.4280435205161,1.30014075267492,1.70274736423714,1.78835212346708,1.17982578765001,1.18222653330723,1.15164034004904,1.39548402417427
1.46614006404345,1.34029595196269,1.11085510788429,1.19308281242542,1.6488133660377,1.49229338306468,1.4051256655942,1.67296390346728,1.08488496007282,2.18590058772869,1.29332161009701,1.7031785495799,1.77953768023504,1.16876362103904,1.17934460929996,1.1363961353382,1.39608881158676
1.46206481581364,1.34565957339018,1.11339711193544,1.19286714686081,1.6489465033925,1.48994869230897,1.4035132754771,1.66787191456791,1.08725029700741,2.42029350375926,1.29585879465556,1.71045496322312,1.78489388106996,1.17044506488785,1.17627209502086,1.13864210254759,1.39413700121897
1.4608001172945,1.34034873194179,1.11126534126002,1.19402509107688,1.63968911653902,1.49259582394783,1.409607058269,1.67529262673778,1.08796578966233,2.25392190050323,1.30207896624706,1.7000596120258,1.78765741721916,1.17131103483398,1.17858255795425,1.14045131020589,1.39244347246967
1.46962680279952,1.34473508828787,1.10803161379999,1.19982655145826,1.64537109368131,1.49135910327067,1.41253884694768,1.67497812698999,1.08379346174361,2.44277585441207,1.29640255992034,1.70667618658862,1.77421981700637,1.16627119194376,1.18112238052348,1.1301944891928,1.4082942181896
1.4653152262045,1.3341521994636,1.11005823814252,1.1921116315229,1.64747659514403,1.49482190162749,1.40112399721979,1.6719208497052,1.08411136300668,2.14390210831802,1.29545772596573,1.70324531671052,1.78356290544436,1.16912522334026,1.18164437139605,1.14095204363788,1.39442147808838
1.46301614818024,1.33441226291598,1.10478866472745,1.19589106568975,1.64130175091461,1.49368434892165,1.40501686092101,1.68199498005541,1.09202822275524,2.21667018194765,1.29756984039786,1.70604556909281,1.78216009780124,1.16573809453541,1.18486089569844,1.14307531586641,1.39469843015138
1.46721360566309,1.33431076716169,1.1120685877409,1.19346878781011,1.64655258825701,1.49653484478448,1.40232179224518,1.67294302587786,1.08347162489177,2.13978048703322,1.294498026131,1.70424668395016,1.78405463603073,1.16586835037006,1.18232928914573,1.14108781033212,1.39507791133019
1.46845076611641,1.3404311988944,1.11377822786546,1.19524858216747,1.64839666102135,1.49877608248632,1.3991578827805,1.66651052422964,1.0922882900457,2.06442153228198,1.29840122525917,1.70628978575516,1.78412969953361,1.17255325916827,1.18564278820969,1.13753603264698,1.39104224672389
1.46094141849378,1.33106749559911,1.10675388089733,1.19266830527263,1.65192716677996,1.5000097500897,1.4051017505743,1.6715501760776,1.09057537571579,1.97708119655971,1.29444487310336,1.70062778963649,1.78593548864434,1.16829646219206,1.18341677792686,1.13981846470034,1.40013832637712
1.46548637054811,1.33403732641385,1.11174954468453,1.19265317839998,1.64596719473845,1.49652776223074,1.40186448447889,1.67781967040989,1.08687941572597,1.95523743788051,1.30012212011669,1.69848408862184,1.78487869062541,1.17091601547237,1.18420672409836,1.13158906215422,1.3912905924968
1.46163223440155,1.33780667803574,1.11195597626997,1.1901019199776,1.64777386543062,1.48947465054421,1.3983068298899,1.6731583376148,1.09019800620554,2.45065996230599,1.29609258457217,1.70093381953913,1.78396340489274,1.16901661977748,1.18261097536771,1.13710759155394,1.40326666731198
1.46324243856601,1.34193519975065,1.10784443680042,1.18249695275568,1.64469852755912,1.49030667665489,1.40590345536795,1.66356912719868,1.08020885357723,2.21653083002094,1.30504438375493,1.70244774848115,1.78149451750497,1.17323957965265,1.17578140009519,1.14112191014559,1.40286576168663
1.46711107705435,1.35453765268363,1.11050955122232,1.19833797464591,1.63910256236055,1.47953154887948,1.40343414366672,1.66413820239351,1.08720761399941,3.02584823449604,1.30832095286305,1.71474847392985,1.78769911501331,1.16442901084644,1.1657647044998,1.14936451709861,1.40125196618207
1.46123257430628,1.33633675681937,1.10627730123491,1.19980600130798,1.65288698045576,1.49448274655855,1.40277046312633,1.66754812366589,1.08782405677641,2.04142165873335,1.29431883160456,1.69546165076301,1.7703567856396,1.1745853028721,1.18435174690816,1.14099679172925,1.39092225476645
1.45419341328365,1.33541533437475,1.11925797487498,1.19125369399472,1.64022240292186,1.48479461630125,1.41293716109582,1.66934332966039,1.08799858361507,1.86908187628996,1.30352967590746,1.69677372904033,1.78802272905341,1.17468357474523,1.19264828808527,1.15726236062586,1.38192796663246
1.46756419082446,1.34381895275308,1.11005858668552,1.19132948113571,1.65756473022031,1.48963840212333,1.39999605021564,1.6691911218223,1.0982125927631,2.19646616112938,1.29027182017525,1.71460907447189,1.778709375472,1.17015551639899,1.17199266099556,1.14292219535793,1.39594125703088
1.46269695479055,1.32852893296595,1.10990293287347,1.18910768397912,1.64262823354302,1.48813707911849,1.40215974268459,1.67078621371252,1.0917289781994,2.04696771958464,1.29410331708011,1.70374888697952,1.78534910379542,1.16582744151014,1.18325119646336,1.13850623553203,1.38900809286359
1.46518434435573,1.33717741716731,1.11104667664201,1.19316863795238,1.64579702375963,1.49360902379164,1.40473467525576,1.6727502904323,1.08758219809397,2.22722622527294,1.2974214184046,1.70101884157016,1.78222061576783,1.16707119334354,1.18073545184749,1.13769666564599,1.39515843076708
1.46312879368651,1.34165710723473,1.11768648747743,1.19027535305942,1.65279440610779,1.49164440091686,1.40220514858627,1.67628130177226,1.0886557018374,1.87836381383826,1.2953794652987,1.70827643464185,1.78136597440489,1.16505710443675,1.17867930284588,1.13754824413293,1.39297688431073
1.4585326818146,1.33468137829888,1.10997650088175,1.19203674794712,1.64643500495671,1.51010824215874,1.41040627550329,1.67127851686778,1.08910927663729,2.00101329569915,1.29836634545145,1.69565604196063,1.78393234474336,1.17319584066058,1.18906893960267,1.14980822095812,1.39361450332895
1.4638996663747,1.33939237039073,1.11039922051575,1.19113565280074,1.64526203277127,1.49530052755466,1.40441898379546,1.67380883757768,1.09198824310202,2.36609503914623,1.29462176295287,1.7026797577749,1.78361388895289,1.16565354048728,1.18390263796198,1.13930490145657,1.39597233344088
1.46705375542631,1.33830815278723,1.10129053252701,1.19028655557998,1.65011925194221,1.4860078530589,1.39677706126029,1.66514744870619,1.09135446619547,2.52067062152022,1.29040001727961,1.70571360763174,1.78200216424632,1.16007713613311,1.16942894756422,1.14563045489503,1.3922801967148
1.45599125390694,1.33088516517571,1.1098886364456,1.18926166830819,1.65842659562497,1.50283926103041,1.40996107431877,1.6741685500019,1.09318681808109,1.60865026245811,1.29060671144596,1.70085875839603,1.78524643530149,1.16877452283624,1.17849992697583,1.13570366127279,1.39890792716566
1.45544475003161,1.33418854200134,1.10424959160252,1.18337763814387,1.63279067960187,1.4764112340846,1.39748211006924,1.68455380301131,1.07922930515485,2.86190032104765,1.29760417107449,1.71145814228651,1.79014574102019,1.17106278654604,1.17798430452999,1.15188610179767,1.39721023605928
1.45783844695134,1.34034653277193,1.10856061553068,1.19310483711233,1.64291200022732,1.49176075006745,1.40906252230596,1.66923204124663,1.08328469600564,2.22207712335494,1.30307160884778,1.69782855173116,1.77776416830885,1.17406831979958,1.17918898564369,1.14475845335143,1.39496764477166
1.4547047192146,1.33758362476225,1.1140556132776,1.1916356685276,1.63926319856793,1.48937466930374,1.40854652163956,1.67162802211483,1.08916767308579,2.1905095100164,1.30408390439711,1.70022655957098,1.78864742614076,1.17164333109744,1.18454459331281,1.14853658414029,1.38876126124706
1.46284986731147,1.33626828959684,1.10828597073123,1.18993391714613,1.64392159987071,1.4921734873799,1.40337659246849,1.67295908607094,1.0885122061242,1.93457271906341,1.2998164519417,1.70683587714636,1.77818033197548,1.16753349755558,1.17982555011116,1.13676481571592,1.39755613060614
1.46308059350905,1.34410153421006,1.10544195171988,1.19611390386188,1.64711728010277,1.49045177937531,1.40784187609428,1.67269302341456,1.09118793494322,2.39411574064514,1.30885256304175,1.70574883856648,1.78133645893935,1.16280922339018,1.18142047569028,1.13105508521218,1.39773928278069
1.4588784855941,1.33489220488889,1.10418434069585,1.20040576793895,1.64299212564785,1.49559337373031,1.4061596470258,1.664370460379,1.09096958724991,2.26745726904127,1.30018285081667,1.70372171997479,1.77719218098962,1.17036015329793,1.18612728310823,1.13554631210242,1.39036638583811
1.46361577134476,1.34025707675227,1.11174118509888,1.19225190835703,1.64399747616646,1.49184250392686,1.39985008684971,1.67418883679538,1.08515768773441,2.63891082044217,1.29094010821141,1.703318293958,1.78998171534374,1.16769321582853,1.17860969073902,1.12779473258412,1.40294739951506
1.464596284974,1.33737965366037,1.11048255135677,1.19005751589935,1.6447123354903,1.49162343036764,1.40413858466511,1.67373761851869,1.08655476678051,2.36817833231702,1.29723869007484,1.69956032246408,1.78413196009013,1.17051966313921,1.18086469417893,1.14033517230738,1.39748908076712
1.45105488278649,1.34165573033071,1.10370001272932,1.19908773630443,1.6293560445305,1.48513549363365,1.41840293237335,1.66074550347158,1.07557577737996,2.36696777107327,1.31344102503796,1.69184991137483,1.77482921850953,1.18163918473654,1.17422350292199,1.1472698282443,1.39842503959985
1.46500403940197,1.33750777735825,1.10423662627941,1.189977598933,1.64764678970228,1.49825778325289,1.40288864281077,1.67282813439472,1.08780136131502,2.43213939350505,1.29486484223289,1.70086051492848,1.78332671352441,1.17332148586808,1.18447989748028,1.14148017282666,1.3998256590808
1.46155050759342,1.33517190833503,1.10905252885226,1.19378707914233,1.6474233232127,1.49400771298641,1.40359671213519,1.67435205508978,1.09542341392758,2.23838961674539,1.2975814968293,1.69666145250004,1.78738268967419,1.17043570229146,1.18783896159512,1.14554591328294,1.39596792675045
1.46319524418649,1.33477759526092,1.11007189484789,1.19178349162786,1.65300279625362,1.49059578487721,1.40370483874281,1.67425549675095,1.09131993720258,2.03394912389847,1.2926992972216,1.70648751180717,1.78039693576261,1.17263402348375,1.17832157833263,1.13885526918777,1.39048214691701
1.45760473787063,1.34690771535951,1.10527426751749,1.19178022820579,1.64143506817656,1.4886881986775,1.40854251534001,1.67818245010093,1.07762583378175,2.17348881074556,1.2977419585192,1.70688163435814,1.77593971239661,1.16257608109345,1.17420445100789,1.13423433492353,1.39059526986162
1.46147846470802,1.33834670314204,1.11228582704597,1.1918490036461,1.64967193765287,1.48886304998717,1.40076401063355,1.67083293479318,1.09059105675102,2.29202339305733,1.29523736111724,1.70462323264112,1.78257411911058,1.17007050865948,1.18049541615965,1.14013066766289,1.3950142133712
1.46212322084756,1.33905700269742,1.10787621164697,1.19133412990507,1.64027274598757,1.49019510472668,1.41412158028862,1.67513698503419,1.07773671182719,2.31906234255743,1.2986813678328,1.69893685966917,1.78474628835333,1.17551883910958,1.17786585670435,1.14969287986211,1.40295575384044
1.46102901350333,1.33026037845026,1.11004524962915,1.19216771760239,1.6552000565594,1.5001323586845,1.40329507853361,1.66283260672951,1.09549735890737,2.07954187883369,1.29285712983141,1.70348408979679,1.78476371409009,1.17334172353533,1.18171313158147,1.14512957468537,1.40383002964686
1.45900286447431,1.33614333524165,1.10610164619211,1.18552787022515,1.64080806845244,1.4866106958845,1.40146535611721,1.67406028003436,1.0891663865954,1.83031369595242,1.30533402671599,1.70921956250013,1.7747346057008,1.16625369891931,1.18105624584215,1.13323286823754,1.39984100111048
1.4628810594925,1.33501056519822,1.12412214123318,1.1926770181523,1.66065181233656,1.5018188265162,1.40055891734489,1.6705975109121,1.08902581720095,1.46796158541984,1.28037494501735,1.7140988420656,1.79012100833605,1.17222578154764,1.184792427951,1.13954380218652,1.39235259281457
1.46790238303865,1.33122166107517,1.1073712792572,1.19217516221456,1.64852568359954,1.49859377861703,1.40076476333377,1.67461644055855,1.08571267244417,2.2303460662757,1.29270263784409,1.70160134963333,1.7807570396071,1.16948823949355,1.178599171232,1.14070070207317,1.39697731107794
1.46679194600974,1.33881352129778,1.0903938422029,1.2117405010445,1.6479477417051,1.50163287900931,1.38160082481306,1.67024168251996,1.07319410348573,2.21099259855224,1.28440320941266,1.71420240415901,1.79478658606485,1.17984578086463,1.16683420249851,1.15258657500283,1.41138280275059
1.46023029822879,1.33248151571473,1.11242207508976,1.19041244437807,1.64022045347719,1.49819910705728,1.4013658211757,1.66578149878899,1.09101922239228,2.17555762846882,1.29601765852147,1.70334046376762,1.78052450940385,1.17154268721371,1.17811580618184,1.14147007009459,1.3930199616394
1.46591788930227,1.33495801800557,1.11287109080006,1.19016137389959,1.64001641214847,1.4857792123683,1.40619553216299,1.67082396990016,1.08844489613501,2.42999089966526,1.29184857345717,1.7069775081426,1.789163426797,1.15762032429025,1.18403481630659,1.14046905272485,1.39970373466216
1.46474512810948,1.34095789147758,1.11244187929212,1.1899474975964,1.64689330663224,1.49342775788814,1.40594329244163,1.67692056314319,1.08196555152361,2.78921658318865,1.29271553396931,1.70120993865253,1.78204761161146,1.17448202424512,1.18328389160482,1.13680668547482,1.40603333215105
1.46542041087971,1.34712861404348,1.10502450619683,1.19508289714568,1.64217451456867,1.49307882061807,1.39941775311657,1.66780219888206,1.08374927375881,2.4129488034158,1.30063260961357,1.70802047550315,1.78678434774572,1.17007066741725,1.17499472555428,1.13937575787402,1.39327183353585
1.46595415965963,1.33861936900791,1.11015282850809,1.19262536987635,1.6475700806051,1.49001920702762,1.40303991563866,1.67117910709233,1.09043302543264,2.24380121329254,1.29547110668387,1.7072463147548,1.78114319752904,1.17014512583673,1.17909740155613,1.14065682116078,1.39509143589023
1.46019750403206,1.33473971762648,1.11548348879559,1.18815487628714,1.64249098838412,1.48850519277446,1.40300480813457,1.67316738451868,1.08741311183511,2.12598642346717,1.29955724817499,1.69932339916617,1.78580498812424,1.16789182006497,1.18472545488193,1.14119872041529,1.39184784763283
1.46118587013129,1.32962016969712,1.12018595314299,1.20348917710599,1.65127411598561,1.49889036727371,1.39477490919879,1.67396100886197,1.08326124160303,1.41078533707313,1.30058428020493,1.70632063068162,1.77906454633138,1.17478560588677,1.19312263646275,1.13630876909526,1.3966751961839
1.45145406386404,1.34047925028434,1.11783635605961,1.19269458762737,1.64095106855597,1.48400399439028,1.41183079131192,1.68310137752455,1.08289245875553,2.49292646553652,1.29695479778653,1.69773223137294,1.79045780660618,1.17407593623056,1.1854930748668,1.15257275356849,1.40541448067498
1.46477802170178,1.3366602716485,1.11120235394442,1.19238381412303,1.65019445103003,1.48867268834372,1.40371102627962,1.67871471828465,1.09072895290553,1.82453726243705,1.30033004908957,1.70761320300441,1.78005805127554,1.1687892650383,1.17171097529847,1.12909188072567,1.39292410255174
1.46047563215403,1.33081564591572,1.10310003023695,1.19927310060181,1.64688664182528,1.499064764267,1.38501119478594,1.66518558214199,1.08410713710165,2.46979082058356,1.29521426580382,1.71187593427587,1.78754026522781,1.16701542027129,1.16439805466166,1.13524746041193,1.40601498882741
1.45383636106854,1.32136299260784,1.11371831447474,1.20025924111489,1.62824457583432,1.48758099033839,1.39277623945423,1.65626870968831,1.08354632587845,2.38362277316075,1.32206753313592,1.72378838479469,1.79259550225331,1.17283332649479,1.16946169751952,1.15153286011813,1.40857528413214
1.46204285762443,1.34076195870195,1.11223575011411,1.19133874235296,1.64972211108444,1.49322417760878,1.40457710478739,1.67090681240972,1.0878011424788,2.15194269835136,1.29677586276672,1.70310694603455,1.78094766969446,1.16699377631761,1.17884586039157,1.13705402929151,1.39657497437562
1.46561211785021,1.32962452057182,1.11139352960721,1.19463281339319,1.6526582334451,1.49360992519526,1.40563734557178,1.67770387633885,1.08725879881272,1.69871471915395,1.29893812110377,1.70656650737597,1.78056354755023,1.17071776875873,1.18098086660412,1.1333552604208,1.39182611082777
1.46119457925304,1.33904404987695,1.11037221878417,1.19138286103458,1.64647843051684,1.49090885300058,1.40614160396284,1.67277198556833,1.08858187053834,2.28477800467597,1.297342966638,1.70389403900547,1.78221620148926,1.16976956223761,1.17957526732916,1.14072335079363,1.39588152505643
1.46447930018727,1.33828329215183,1.12115541278558,1.20100096747354,1.64053302096538,1.49578512090094,1.41769295024644,1.66944575519437,1.08257437527356,2.35052767970747,1.29883416782148,1.70021602650642,1.79756509139545,1.17622367270077,1.19096877549392,1.15067528407676,1.39469366522157
1.46799233252457,1.33234586575097,1.11051659735622,1.19028965667407,1.65110231410346,1.49115064866581,1.401106806949,1.67828351872424,1.08800891968902,1.69827186412074,1.29773686821046,1.70291597994916,1.77990040310593,1.16898311929413,1.18088717307504,1.1327799607172,1.39074210661995
1.46804934330197,1.31367703689422,1.09323019395468,1.18994442521287,1.64111822167388,1.47035474044212,1.37294787339904,1.67143179008138,1.07093194572093,2.58437140962604,1.31629195594592,1.70293023961906,1.79524103539813,1.12958307003797,1.18210082495231,1.13366817707155,1.39890800743085
1.46253041389727,1.33906553928983,1.11062391965608,1.19149342103755,1.6488437112781,1.49325913013572,1.40396359954868,1.67073899563067,1.08816210114675,2.35180314963026,1.29650725576429,1.70390885541261,1.78443655626315,1.17071966799923,1.18038021235744,1.14018594977353,1.39753271703604
1.46679250602956,1.32819730402139,1.11699270750541,1.19500059269492,1.65487820333314,1.49544688838446,1.39693751107475,1.68107515758209,1.08598733379886,1.27055087191484,1.29358100590229,1.70456884579518,1.76814089710404,1.17169478447824,1.18256484936528,1.13819195288871,1.39065728350827
1.45606763097775,1.33122725256681,1.11468017099179,1.19078972104834,1.64134832435441,1.48856009587322,1.40984343155693,1.6768020738677,1.09171071747116,2.02123457672542,1.29771048203379,1.69995629018241,1.78389826919867,1.16919553393602,1.18602037142067,1.14114717116285,1.39639761585362
1.46336152280328,1.33825823786917,1.102907859381,1.19588461911314,1.652127566092,1.50065185878994,1.39902127087714,1.66952094550002,1.09361669946013,1.39249566301463,1.30015941536166,1.69972681570885,1.79159578986431,1.16644966541543,1.18380652492378,1.13352547204408,1.39355999185156
1.46176615875844,1.33962409713804,1.11310873114697,1.18878525114244,1.6469440475051,1.48759592789578,1.4020244982368,1.67359392560254,1.08307119961454,2.29535350723386,1.29795025408181,1.70195254183075,1.78361495738845,1.16932314052282,1.18102009110394,1.13162016309316,1.39882102639095
1.45872427935243,1.33509440201485,1.10461035966397,1.21977114377892,1.64375609867655,1.47582023394836,1.38046578773708,1.67659100953964,1.09118320597062,2.50827959659234,1.2940849255202,1.71932542565129,1.79300621601574,1.1567778528143,1.15921742570352,1.12569866580007,1.39020011298169
1.46317353773415,1.33916769785653,1.11045795271532,1.18964467549138,1.64407268300637,1.48376183017222,1.40162593995759,1.66781860170214,1.08876148961933,2.3133284474463,1.30045923261897,1.70748347983488,1.78774623615049,1.16496439961325,1.18241755886822,1.14181625684207,1.39078194166739
1.46179646571302,1.34082211844894,1.11358317631123,1.18964676988842,1.6443563225019,1.48716077276374,1.40074389395067,1.67148920878255,1.08990847001674,2.43120238273237,1.3001071956132,1.70211736693507,1.78635154100129,1.1656374301611,1.1795832592483,1.13628843967806,1.39194520571737
1.45952709762698,1.33822325109241,1.1156043627697,1.1926275533763,1.64040404009912,1.4979673679892,1.40961697845632,1.67901842639247,1.0915145517366,2.30418940396161,1.29531864521867,1.70340712918324,1.78383360722748,1.17115569129251,1.1793683958261,1.13709109937952,1.39449557134098
1.47167078813686,1.34238289053583,1.11125545280975,1.19064570704799,1.64592410963026,1.4917350077976,1.40636772366218,1.6769936814478,1.08148209713638,2.41859099957939,1.2888566986662,1.70604074231396,1.78494725873349,1.16065309648985,1.17824727054779,1.1295947933632,1.40151570928081
1.46328232527908,1.32514808173843,1.09966482768165,1.20660561794398,1.65417939328517,1.50180036212447,1.40086806870837,1.66729630216904,1.09646226546367,2.07638509042985,1.29533199397804,1.7017402370096,1.77930341603641,1.16356699939418,1.19346757048426,1.1464150995103,1.41307752961785
1.47076904053598,1.3323674378185,1.10663985220668,1.19545139567206,1.65391571234348,1.49625258777699,1.40713917598465,1.67298357491956,1.09193701905212,2.30180163635116,1.28643165421273,1.7057361698158,1.7789136402589,1.16591221672608,1.17622734403058,1.13551000001111,1.39711358215244
1.44846340642465,1.33537329162963,1.10643254998012,1.19282294687226,1.64237178797971,1.48318677442098,1.41178587196615,1.6864470111096,1.08619411910892,2.03624305951421,1.30294602247856,1.70359367598488,1.78088910335478,1.17484260214806,1.18294979719165,1.13118783997177,1.39719663319791
1.45926599504723,1.34009813586091,1.10821251190122,1.19284900696709,1.64536688634672,1.48934883947605,1.40361471926979,1.67216807066388,1.08281535567496,1.97643791051485,1.29334694201919,1.69832637700504,1.775313923779,1.16747940926094,1.1829277173307,1.13799155469309,1.39104447953667
1.46983765530526,1.33353886055572,1.11154022223281,1.19288708289673,1.6428772160445,1.49080581950304,1.40377011175884,1.67830239304627,1.08722373599834,2.66867699621028,1.28767201681648,1.70130418614377,1.79068027078078,1.16397275148731,1.17431672429051,1.13280836414534,1.40211383003097
1.46362038022405,1.34130048432955,1.10947482708999,1.19035135484313,1.64346893335696,1.48808284093856,1.40560011984269,1.67344564737408,1.08516720389813,2.32334989547417,1.29938142432895,1.70632270569477,1.7815873506935,1.16996992532705,1.18071702475279,1.1337821258971,1.39621847309258
1.47264219142466,1.35331878067087,1.1114307780727,1.18278586102966,1.64768108988073,1.48935623348137,1.40044232848453,1.67646482403709,1.0940023619154,2.24932134340895,1.30018438500971,1.70280949379283,1.7757340146117,1.1600691255281,1.17979602064021,1.13862726769782,1.40091308396689
1.46205205379402,1.33994743620916,1.11253519832253,1.19153690348863,1.64979022701672,1.49315290150694,1.40697594146187,1.67145890534595,1.08905094310612,2.14265849231761,1.29654796167724,1.70229411464075,1.78053376184608,1.17158846080903,1.17921186194384,1.14247418305117,1.39722512734817
1.45911333468688,1.33194999719259,1.11119354370194,1.18742070906595,1.65194857767324,1.49680307297253,1.40188280833735,1.68347747641717,1.09772178067605,1.79489963608362,1.30107442063437,1.7056007564883,1.78414775384975,1.16515905114223,1.18934687696772,1.1395451252977,1.39764673676863
1.45681157186234,1.34715245604686,1.1102149032279,1.18791672375084,1.64467268074876,1.4868738932723,1.41346862657858,1.67585464468244,1.08496197707113,2.23996162925038,1.30077889086937,1.70890528519204,1.78449780319237,1.18188499126605,1.17798262653448,1.13438247875209,1.39970336039998
1.46405039182084,1.32800124848676,1.10596364466504,1.18487401210799,1.65020178582863,1.49540907450782,1.40253145481621,1.67477741317238,1.09465943809892,1.88705376678569,1.29507968821388,1.70826903955735,1.78554167616257,1.16360314201545,1.17934005575111,1.13156742191798,1.39805301849114
1.45905611475262,1.33771923209684,1.11074382404559,1.1887385415021,1.64475728570066,1.49256389957861,1.40450144238171,1.6763611442007,1.08740254597886,2.50081838951357,1.2932660631947,1.70013646646628,1.7884319134002,1.17264768945419,1.18116633675339,1.13637103883451,1.39439453145617
1.4644929188997,1.34148050585766,1.11237108834814,1.19253561959924,1.64958761579063,1.49274499361362,1.40522412458459,1.67117415299901,1.08880664086785,2.27198283520724,1.29556320336076,1.70531683797916,1.78255303625142,1.16724128506871,1.17962593770009,1.13891893643097,1.39536816432089
1.45564147475999,1.34238230747964,1.11250065588415,1.18850310628305,1.63913967016873,1.49257548481071,1.40573392342593,1.6725597667274,1.08790916103219,2.53621213302762,1.30161079947833,1.70208890530897,1.78365072922777,1.16946289666801,1.18031008761302,1.13800633705351,1.39816673198135
1.46844909106952,1.32704252971773,1.1108106251641,1.18788448905585,1.65352104262859,1.48898302208914,1.40665566283107,1.67037245537774,1.09437412374545,1.99106001283534,1.29569946191959,1.70826740954275,1.77941938876303,1.16640893860744,1.17356808142366,1.13853874578439,1.39867661070643
1.46419932213585,1.32401585891451,1.11282086903659,1.18545781492017,1.64772417701936,1.48536705017451,1.39291787184598,1.66473129729678,1.09119693118409,2.71151102655147,1.30969951136569,1.69881310089039,1.79775712988896,1.15861742798485,1.18839638051791,1.14922311476367,1.39428038003779
1.45919701163304,1.34796100324856,1.10723079431794,1.18695283882246,1.63593693258655,1.48803704123799,1.41129643890926,1.67449894552549,1.07669267837801,2.267853572041,1.30602689717819,1.70738863333797,1.77992932582445,1.1608698810354,1.17577206442165,1.13070847714083,1.39169456867486
1.46908001312512,1.33913859718818,1.10174620976066,1.19285853482984,1.64999156698203,1.49882305740378,1.40965647242977,1.67563753261379,1.09003444452162,2.33203033016435,1.29900172631016,1.70980497477841,1.78034647263672,1.17055103783711,1.18047625094082,1.1364813610653,1.39055315013604
1.45475841802876,1.3356519395689,1.11168010349288,1.19089716580814,1.63816942468946,1.49312867886427,1.41586973625894,1.67943507055561,1.08544845923594,2.17249197791827,1.29987626236534,1.69810738856633,1.78411292820301,1.17597633463305,1.18286466893525,1.15064499860332,1.38865854631008
1.45630586234696,1.33582212155159,1.10889731172425,1.1890336797725,1.64159781271406,1.49454270994985,1.39746580105418,1.66919047018778,1.08926727531621,2.63504899777036,1.29281677667083,1.70255648867589,1.78604844477351,1.17606148446957,1.17684164624528,1.12942895791164,1.40242869317008
1.4656144532656,1.33040662035918,1.10840111719003,1.19288218910887,1.64678306259628,1.49094635810551,1.40549205137539,1.67604080666422,1.08913544627399,1.96266443813306,1.296115664468,1.70544782612988,1.78177750600418,1.16877663728862,1.18308638436622,1.13566008595576,1.39416110464363
